<rne_pdf>
@   idx          name                   axis       1              2             3              4             5             6             7            8             9            10             11            12            13             14             15            16            17            18             19           20            21            22             23            24             25            26             27            28            29             30             31            32             33            34            35             36            37            38            39             40             41            42            43             44            45            46             47            48            49            50            51             52            53            54            55            56            57            58            59             60            61            62            63             64           65            66            67             68             69            70            71             72            73            74            75           76              77            78            79            80            81             82            83            84             85             86             87           88            89           90           91             92           93            94            95           96            97            98            99            100           
#   11           大朝山电厂             x_axis     1.89000        1.98459       2.07917        2.17376       2.26834       2.36293       2.45752      2.55210       2.64669      2.74127        2.83586       2.93044       3.02503        3.11962        3.21420       3.30879       3.40337       3.49796        3.59255      3.68713       3.78172       3.87630        3.97089       4.06547        4.16006       4.25465        4.34923       4.44382       4.53840        4.63299        4.72758       4.82216        4.91675       5.01133       5.10592        5.20050       5.29509       5.38968       5.48426        5.57885        5.67343       5.76802       5.86261        5.95719       6.05178       6.14636        6.24095       6.33554       6.43012       6.52471       6.61929        6.71388       6.80846       6.90305       6.99764       7.09222       7.18681       7.28139       7.37598        7.47057       7.56515       7.65974       7.75432        7.84891      7.94349       8.03808       8.13267        8.22725        8.32184       8.41642       8.51101        8.60560       8.70018       8.79477       8.88935      8.98394         9.07853       9.17311       9.26770       9.36228       9.45687        9.55145       9.64604       9.74063        9.83521        9.92980        10.02438     10.11897      10.21356     10.30814     10.40273       10.49731     10.59190      10.68648      10.78107     10.87566      10.97024      11.06483      11.15941      11.25400      
#   11           大朝山电厂             y_axis     0.02203        0.17621       0.50659        0.02203       0.19823       0.04405       0.04405      0.52862       0.04405      0.00000        0.00000       0.00000       0.02203        0.00000        0.24228       0.41849       0.19823       0.06608        0.04405      0.06608       0.15418       0.08810        0.22026       0.15418        0.06608       0.11013        0.08810       0.17621       0.15418        0.02203        0.00000       0.15418        0.17621       0.26431       0.04405        0.00000       0.00000       0.02203       0.04405        0.02203        0.06608       0.11013       0.04405        0.02203       0.02203       0.00000        0.04405       0.00000       0.26431       0.19823       0.19823        0.37444       0.13216       0.15418       0.08810       0.06608       0.08810       0.06608       0.04405        0.04405       0.02203       0.11013       0.08810        0.04405      0.02203       0.70483       0.13216        0.15418        0.19823       0.11013       0.13216        0.13216       0.11013       0.11013       0.08810      0.17621         0.13216       0.11013       0.00000       0.13216       0.06608        0.11013       0.11013       0.02203        0.11013        0.04405        0.04405      0.02203       0.04405      0.02203      0.02203        0.00000      0.00000       0.00000       0.02203      0.08810       0.02203       0.04405       0.13216       0.30836       
#   12           老虎山电厂             x_axis     0.07300        0.07481       0.07662        0.07842       0.08023       0.08204       0.08385      0.08566       0.08746      0.08927        0.09108       0.09289       0.09470        0.09651        0.09831       0.10012       0.10193       0.10374        0.10555      0.10735       0.10916       0.11097        0.11278       0.11459        0.11639       0.11820        0.12001       0.12182       0.12363        0.12543        0.12724       0.12905        0.13086       0.13267       0.13447        0.13628       0.13809       0.13990       0.14171        0.14352        0.14532       0.14713       0.14894        0.15075       0.15256       0.15436        0.15617       0.15798       0.15979       0.16160       0.16340        0.16521       0.16702       0.16883       0.17064       0.17244       0.17425       0.17606       0.17787        0.17968       0.18148       0.18329       0.18510        0.18691      0.18872       0.19053       0.19233        0.19414        0.19595       0.19776       0.19957        0.20137       0.20318       0.20499       0.20680      0.20861         0.21041       0.21222       0.21403       0.21584       0.21765        0.21945       0.22126       0.22307        0.22488        0.22669        0.22849      0.23030       0.23211      0.23392      0.23573        0.23754      0.23934       0.24115       0.24296      0.24477       0.24658       0.24838       0.25019       0.25200       
#   12           老虎山电厂             y_axis     1.15223        0.00000       1.15223        16.13128      6.91341       1.15223       1.15223      1.15223       2.30447      0.00000        0.00000       0.00000       0.00000        1.15223        1.15223       0.00000       0.00000       0.00000        0.00000      0.00000       0.00000       0.00000        0.00000       0.00000        0.00000       0.00000        0.00000       0.00000       0.00000        0.00000        0.00000       0.00000        0.00000       0.00000       0.00000        1.15223       0.00000       0.00000       0.00000        0.00000        0.00000       0.00000       0.00000        0.00000       0.00000       0.00000        0.00000       1.15223       1.15223       1.15223       0.00000        0.00000       1.15223       3.45670       0.00000       1.15223       1.15223       0.00000       0.00000        0.00000       1.15223       0.00000       0.00000        0.00000      0.00000       1.15223       0.00000        0.00000        0.00000       0.00000       0.00000        2.30447       5.76117       0.00000       0.00000      0.00000         0.00000       0.00000       0.00000       2.30447       4.60894        8.06564       21.89246      97.93994       31.11033       142.87709      91.02653     33.41480      27.65363     9.21788      20.74022       3.45670      0.00000       0.00000       0.00000      0.00000       1.15223       0.00000       0.00000       2.30447       
#   13           响水电厂               x_axis     0.00000        0.00537       0.01075        0.01612       0.02149       0.02687       0.03224      0.03762       0.04299      0.04836        0.05374       0.05911       0.06448        0.06986        0.07523       0.08061       0.08598       0.09135        0.09673      0.10210       0.10747       0.11285        0.11822       0.12360        0.12897       0.13434        0.13972       0.14509       0.15046        0.15584        0.16121       0.16659        0.17196       0.17733       0.18271        0.18808       0.19345       0.19883       0.20420        0.20958        0.21495       0.22032       0.22570        0.23107       0.23644       0.24182        0.24719       0.25257       0.25794       0.26331       0.26869        0.27406       0.27943       0.28481       0.29018       0.29556       0.30093       0.30630       0.31168        0.31705       0.32242       0.32780       0.33317        0.33855      0.34392       0.34929       0.35467        0.36004        0.36541       0.37079       0.37616        0.38154       0.38691       0.39228       0.39766      0.40303         0.40840       0.41378       0.41915       0.42453       0.42990        0.43527       0.44065       0.44602        0.45139        0.45677        0.46214      0.46752       0.47289      0.47826      0.48364        0.48901      0.49438       0.49976       0.50513      0.51051       0.51588       0.52125       0.52663       0.53200       
#   13           响水电厂               y_axis     114.36795      0.00000       0.00000        0.00000       0.00000       0.00000       0.00000      0.00000       0.00000      0.00000        0.00000       0.00000       0.00000        0.00000        0.00000       0.00000       0.00000       0.00000        0.00000      0.00000       0.00000       0.00000        0.00000       0.00000        0.00000       0.00000        0.00000       0.00000       0.00000        0.00000        0.00000       0.00000        0.00000       0.00000       0.00000        0.00000       0.00000       0.00000       0.00000        0.00000        0.00000       0.00000       0.00000        0.00000       0.00000       0.00000        0.00000       0.00000       0.00000       0.00000       0.00000        0.00000       0.00000       0.00000       0.00000       0.00000       0.00000       0.00000       0.00000        0.00000       0.00000       0.00000       0.00000        0.00000      0.00000       0.00000       0.00000        0.00000        0.00000       0.00000       0.00000        0.00000       0.00000       0.00000       0.00000      0.00000         0.00000       0.00000       0.00000       0.00000       0.00000        0.00000       0.00000       0.00000        0.00000        0.00000        0.00000      0.00000       0.00000      8.14145      11.63064       22.87359     17.83365      3.48919       0.00000      0.00000       0.00000       1.16306       3.87688       2.71382       
#   14           苏帕河电厂             x_axis     0.59800        0.60556       0.61311        0.62067       0.62822       0.63578       0.64333      0.65089       0.65844      0.66600        0.67356       0.68111       0.68867        0.69622        0.70378       0.71133       0.71889       0.72644        0.73400      0.74156       0.74911       0.75667        0.76422       0.77178        0.77933       0.78689        0.79444       0.80200       0.80956        0.81711        0.82467       0.83222        0.83978       0.84733       0.85489        0.86244       0.87000       0.87756       0.88511        0.89267        0.90022       0.90778       0.91533        0.92289       0.93044       0.93800        0.94556       0.95311       0.96067       0.96822       0.97578        0.98333       0.99089       0.99844       1.00600       1.01356       1.02111       1.02867       1.03622        1.04378       1.05133       1.05889       1.06644        1.07400      1.08156       1.08911       1.09667        1.10422        1.11178       1.11933       1.12689        1.13444       1.14200       1.14956       1.15711      1.16467         1.17222       1.17978       1.18733       1.19489       1.20244        1.21000       1.21756       1.22511        1.23267        1.24022        1.24778      1.25533       1.26289      1.27044      1.27800        1.28556      1.29311       1.30067       1.30822      1.31578       1.32333       1.33089       1.33844       1.34600       
#   14           苏帕河电厂             y_axis     0.27574        0.00000       4.68750        3.86029       5.79044       3.58456       0.55147      0.00000       0.00000      0.00000        0.00000       0.00000       0.00000        0.00000        0.00000       0.55147       3.30882       15.16544       5.51471      0.82721       0.00000       0.00000        0.00000       0.00000        0.00000       0.00000        0.00000       0.00000       0.00000        0.00000        0.00000       0.00000        0.00000       0.00000       0.00000        0.00000       0.00000       0.00000       0.00000        0.00000        0.00000       0.00000       0.00000        0.00000       0.00000       0.00000        0.00000       0.00000       0.00000       0.00000       0.00000        0.00000       0.00000       1.10294       9.65074       17.92279      27.29780      23.43750      7.72059        0.55147       0.00000       0.00000       0.00000        0.27574      0.00000       0.00000       0.00000        0.00000        0.00000       0.00000       0.00000        0.00000       0.00000       0.00000       0.00000      0.00000         0.00000       0.00000       0.00000       0.00000       0.00000        0.00000       0.00000       0.00000        0.00000        0.00000        0.00000      0.00000       0.00000      0.00000      0.00000        0.00000      0.00000       0.00000       0.00000      0.00000       0.00000       0.00000       0.00000       0.27574       
#   15           老渡口电厂             x_axis     0.00000        0.00282       0.00564        0.00845       0.01127       0.01409       0.01691      0.01973       0.02255      0.02536        0.02818       0.03100       0.03382        0.03664        0.03945       0.04227       0.04509       0.04791        0.05073      0.05355       0.05636       0.05918        0.06200       0.06482        0.06764       0.07045        0.07327       0.07609       0.07891        0.08173        0.08455       0.08736        0.09018       0.09300       0.09582        0.09864       0.10145       0.10427       0.10709        0.10991        0.11273       0.11555       0.11836        0.12118       0.12400       0.12682        0.12964       0.13245       0.13527       0.13809       0.14091        0.14373       0.14655       0.14936       0.15218       0.15500       0.15782       0.16064       0.16345        0.16627       0.16909       0.17191       0.17473        0.17755      0.18036       0.18318       0.18600        0.18882        0.19164       0.19445       0.19727        0.20009       0.20291       0.20573       0.20855      0.21136         0.21418       0.21700       0.21982       0.22264       0.22545        0.22827       0.23109       0.23391        0.23673        0.23955        0.24236      0.24518       0.24800      0.25082      0.25364        0.25645      0.25927       0.26209       0.26491      0.26773       0.27055       0.27336       0.27618       0.27900       
#   15           老渡口电厂             y_axis     233.60214      0.00000       0.00000        0.00000       0.00000       0.00000       0.00000      0.00000       0.00000      0.00000        0.00000       0.00000       0.00000        0.00000        0.00000       0.00000       0.00000       0.00000        0.00000      0.00000       0.00000       0.00000        0.00000       0.00000        0.73925       0.00000        0.00000       0.00000       0.00000        0.00000        0.00000       0.00000        0.00000       0.00000       0.00000        0.00000       0.00000       1.47849       0.00000        0.00000        1.47849       0.00000       0.73925        0.00000       0.00000       0.00000        0.00000       0.00000       1.47849       11.82796      34.74462       42.87634      0.73925       0.00000       0.00000       0.00000       0.00000       0.00000       0.00000        0.00000       0.00000       0.00000       0.00000        0.00000      0.00000       0.00000       0.00000        0.00000        0.00000       0.00000       0.00000        0.00000       0.00000       0.00000       0.00000      0.00000         0.00000       0.00000       0.00000       0.00000       0.73925        0.73925       0.00000       0.73925        0.73925        3.69624        0.00000      0.00000       0.73925      0.00000      0.00000        0.73925      0.73925       0.73925       0.00000      0.73925       1.47849       1.47849       4.43548       7.39247       
