<rne_day_ass>
@   idx                    name                type         1           2           3           4           5           6           7           8           9           10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87          88          89          90          91          92          93          94          95          96          
#   216                    骑龙山风电厂        pmax         0.90746     0.90996     0.91226     0.91456     0.91677     0.90227     0.82499     0.81515     0.76208     0.74376     0.71166     0.71011     0.73617     0.71804     0.68099     0.71848     0.66711     0.66905     0.64747     0.66228     0.66390     0.70381     0.75798     0.82106     0.89519     0.91416     0.91196     0.90966     0.90726     0.90406     0.90076     0.89716     0.89356     0.87256     0.85056     0.83706     0.82956     0.82177     0.79327     0.71357     0.58727     0.54497     0.50137     0.45727     0.41347     0.38957     0.36637     0.34327     0.32087     0.43677     0.55637     0.66537     0.74987     0.76977     0.78616     0.79926     0.80916     0.81636     0.82066     0.82286     0.82406     0.82466     0.82566     0.82736     0.83006     0.82766     0.82606     0.82506     0.82436     0.82376     0.82316     0.82217     0.82056     0.82336     0.82496     0.82946     0.84196     0.85146     0.86436     0.88116     0.89276     0.88926     0.87896     0.86916     0.86076     0.84906     0.84046     0.83436     0.83006     0.82696     0.82516     0.82426     0.82346     0.82376     0.82396     0.82416     
#   216                    骑龙山风电厂        pmin         0.24412     0.28803     0.28929     0.29079     0.25320     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.29729     0.28036     0.28100     0.27435     0.27352     0.26942     0.26505     0.28857     0.28649     0.26390     0.25783     0.26495     0.27095     0.24973     0.21060     0.15680     0.13989     0.12243     0.10666     0.09219     0.08459     0.07741     0.07027     0.06328     0.09992     0.14345     0.18764     0.22756     0.23607     0.23619     0.24172     0.24575     0.24473     0.24819     0.24958     0.25056     0.25195     0.25416     0.25386     0.25393     0.26606     0.26237     0.26020     0.26253     0.26386     0.26782     0.26738     0.26348     0.26143     0.26309     0.26242     0.26874     0.27180     0.27751     0.28689     0.29082     0.29229     0.29217     0.28365     0.27326     0.26280     0.26180     0.26216     0.26069     0.26219     0.26527     0.26561     0.25849     0.25835     0.25143     0.20853     
#   216                    骑龙山风电厂        pup          0.90749     0.90999     0.91229     0.91459     0.91679     0.91649     0.91619     0.91579     0.91549     0.91499     0.91449     0.91389     0.91349     0.91329     0.91309     0.91289     0.91279     0.91369     0.91469     0.91559     0.91649     0.91649     0.91649     0.91639     0.91639     0.91419     0.91199     0.90969     0.90729     0.90409     0.90079     0.89719     0.89359     0.87259     0.85059     0.83709     0.82959     0.82179     0.79329     0.71359     0.58729     0.54499     0.50139     0.45729     0.41349     0.38959     0.36639     0.34329     0.32089     0.43679     0.55639     0.66539     0.74989     0.76979     0.78619     0.79929     0.80919     0.81639     0.82069     0.82289     0.82409     0.82469     0.82569     0.82739     0.83009     0.82769     0.82609     0.82509     0.82439     0.82379     0.82319     0.82219     0.82059     0.82339     0.82499     0.82949     0.84199     0.85149     0.86439     0.88119     0.89279     0.88929     0.87899     0.86919     0.86079     0.84909     0.84049     0.83439     0.83009     0.82699     0.82519     0.82429     0.82349     0.82379     0.82399     0.82419     
#   216                    骑龙山风电厂        pdn          0.85251     0.85501     0.85731     0.85961     0.86181     0.86151     0.86121     0.86081     0.86051     0.86001     0.85951     0.85891     0.85851     0.85831     0.85811     0.85791     0.85781     0.85871     0.85971     0.86061     0.86151     0.86151     0.86151     0.86141     0.86141     0.85921     0.85701     0.85471     0.85231     0.84911     0.84581     0.84221     0.83861     0.81761     0.79561     0.78211     0.77461     0.76681     0.73831     0.65861     0.53231     0.49001     0.44641     0.40231     0.35851     0.33461     0.31141     0.28831     0.26591     0.38181     0.50141     0.61041     0.69491     0.71481     0.73121     0.74431     0.75421     0.76141     0.76571     0.76791     0.76911     0.76971     0.77071     0.77241     0.77511     0.77271     0.77111     0.77011     0.76941     0.76881     0.76821     0.76721     0.76561     0.76841     0.77001     0.77451     0.78701     0.79651     0.80941     0.82621     0.83781     0.83431     0.82401     0.81421     0.80581     0.79411     0.78551     0.77941     0.77511     0.77201     0.77021     0.76931     0.76851     0.76881     0.76901     0.76921     
#   217                    德著龙风电场        pmax         0.40871     0.41561     0.41461     0.41361     0.41261     0.39631     0.31693     0.30509     0.25002     0.22910     0.19420     0.19005     0.21331     0.18848     0.14413     0.17422     0.11545     0.10829     0.07731     0.08292     0.07534     0.10485     0.14832     0.20080     0.26423     0.27411     0.26261     0.25111     0.23961     0.23221     0.22561     0.21901     0.21241     0.20881     0.20571     0.20261     0.19951     0.19951     0.20011     0.20061     0.20121     0.21001     0.22041     0.23091     0.24131     0.25781     0.27561     0.29331     0.31111     0.32911     0.34731     0.36541     0.38361     0.40091     0.41811     0.43531     0.45241     0.46191     0.46971     0.47761     0.48551     0.48751     0.48841     0.48941     0.49031     0.48751     0.48401     0.48051     0.47711     0.47021     0.46261     0.45501     0.44741     0.44281     0.43891     0.43491     0.43101     0.42731     0.42381     0.42021     0.41671     0.41411     0.41181     0.40941     0.40711     0.40711     0.40761     0.40811     0.40861     0.40751     0.40611     0.40471     0.40331     0.40241     0.40161     0.40071     
#   217                    德著龙风电场        pmin         0.08714     0.09041     0.09023     0.08985     0.08379     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.05156     0.04806     0.04540     0.04247     0.04163     0.04010     0.03883     0.03719     0.02922     0.03021     0.03083     0.02663     0.02632     0.02617     0.02703     0.02728     0.03041     0.03360     0.03660     0.03993     0.04404     0.04802     0.05360     0.05982     0.06494     0.07063     0.07577     0.08099     0.08580     0.09134     0.09861     0.10528     0.10756     0.11032     0.11303     0.11579     0.11674     0.11747     0.11699     0.11736     0.11739     0.11483     0.11386     0.11232     0.10917     0.10612     0.10339     0.10101     0.09971     0.09894     0.09789     0.09701     0.09593     0.09482     0.09379     0.09242     0.09134     0.09052     0.09005     0.08980     0.08959     0.09024     0.09024     0.08907     0.08792     0.08775     0.08790     0.08730     0.08734     0.08656     0.08403     
#   217                    德著龙风电场        pup          0.40873     0.41563     0.41463     0.41363     0.41263     0.41053     0.40813     0.40573     0.40343     0.40033     0.39703     0.39383     0.39063     0.38373     0.37623     0.36863     0.36113     0.35293     0.34453     0.33623     0.32793     0.31753     0.30683     0.29613     0.28543     0.27413     0.26263     0.25113     0.23963     0.23223     0.22563     0.21903     0.21243     0.20883     0.20573     0.20263     0.19953     0.19953     0.20013     0.20063     0.20123     0.21003     0.22043     0.23093     0.24133     0.25783     0.27563     0.29333     0.31113     0.32913     0.34733     0.36543     0.38363     0.40093     0.41813     0.43533     0.45243     0.46193     0.46973     0.47763     0.48553     0.48753     0.48843     0.48943     0.49033     0.48753     0.48403     0.48053     0.47713     0.47023     0.46263     0.45503     0.44743     0.44283     0.43893     0.43493     0.43103     0.42733     0.42383     0.42023     0.41673     0.41413     0.41183     0.40943     0.40713     0.40713     0.40763     0.40813     0.40863     0.40753     0.40613     0.40473     0.40333     0.40243     0.40163     0.40073     
#   217                    德著龙风电场        pdn          0.37087     0.37777     0.37677     0.37577     0.37477     0.37267     0.37027     0.36787     0.36557     0.36247     0.35917     0.35597     0.35277     0.34587     0.33837     0.33077     0.32327     0.31507     0.30667     0.29837     0.29007     0.27967     0.26897     0.25827     0.24757     0.23627     0.22477     0.21327     0.20177     0.19437     0.18777     0.18117     0.17457     0.17097     0.16787     0.16477     0.16167     0.16167     0.16227     0.16277     0.16337     0.17217     0.18257     0.19307     0.20347     0.21997     0.23777     0.25547     0.27327     0.29127     0.30947     0.32757     0.34577     0.36307     0.38027     0.39747     0.41457     0.42407     0.43187     0.43977     0.44767     0.44967     0.45057     0.45157     0.45247     0.44967     0.44617     0.44267     0.43927     0.43237     0.42477     0.41717     0.40957     0.40497     0.40107     0.39707     0.39317     0.38947     0.38597     0.38237     0.37887     0.37627     0.37397     0.37157     0.36927     0.36927     0.36977     0.37027     0.37077     0.36967     0.36827     0.36687     0.36547     0.36457     0.36377     0.36287     
#   266                    保顶山风电场        pmax         1.52602     1.52362     1.52132     1.51892     1.51652     1.49294     1.40636     1.38722     1.32444     1.29202     1.24522     1.22877     1.23894     1.19780     1.13656     1.14865     1.07028     1.05032     1.00623     0.99774     0.97537     0.99547     1.02945     1.07172     1.12465     1.12982     1.11362     1.09712     1.08032     1.06552     1.05072     1.03552     1.02012     0.99182     0.96302     0.93342     0.90373     0.83633     0.76763     0.69833     0.62923     0.59393     0.55913     0.52473     0.49113     0.51793     0.54543     0.57303     0.42853     0.44283     0.45733     0.47223     0.48703     0.57593     0.66813     0.76133     0.85353     0.96982     1.07882     1.17782     1.26622     1.32852     1.38412     1.43392     1.47872     1.48442     1.49002     1.49552     1.50092     1.47862     1.45512     1.43042     1.40422     1.39692     1.38962     1.38222     1.37472     1.39182     1.40832     1.42422     1.43962     1.44032     1.44122     1.44192     1.44272     1.43782     1.43282     1.42792     1.42282     1.41932     1.41582     1.41222     1.40862     1.40862     1.40842     1.40842     
#   266                    保顶山风电场        pmin         0.50168     0.65320     0.64821     0.62334     0.49861     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.36394     0.33680     0.33169     0.31581     0.31097     0.30058     0.29081     0.31200     0.30319     0.27782     0.26530     0.26280     0.23502     0.19753     0.16743     0.14047     0.12742     0.11474     0.10261     0.09131     0.10083     0.11258     0.12241     0.07169     0.07519     0.08035     0.08540     0.09052     0.12217     0.15528     0.19241     0.22841     0.27748     0.33662     0.39524     0.45407     0.49971     0.54311     0.58506     0.60891     0.62192     0.62097     0.62479     0.63329     0.62448     0.61335     0.59497     0.57279     0.55867     0.55122     0.53983     0.53668     0.54791     0.55993     0.57332     0.58216     0.58474     0.59229     0.58890     0.58763     0.58963     0.57808     0.57377     0.56678     0.56704     0.56867     0.56866     0.55783     0.56089     0.55122     0.42331     
